시도명,시군구명,행정동명,total,현재,5년후,10년후,15년후,20년후,현재_고령인구비율,5년후_고령인구비율,10년후_고령인구비율,15년후_고령인구비율,20년후_고령인구비율
경기도,수원시 팔달구,지동,10498,3771,4719,5670,6480,7158,35.92,44.95,54.01,61.73,68.18
경기도,수원시 팔달구,우만1동,19925,5486,7222,9026,10500,11823,27.53,36.25,45.30,52.70,59.34
경기도,수원시 팔달구,우만2동,16857,3106,4351,5785,7128,8330,18.43,25.81,34.32,42.29,49.42
경기도,수원시 팔달구,인계동,39786,7163,9756,12953,16057,19259,18.00,24.52,32.56,40.36,48.41
경기도,수원시 팔달구,행궁동,10385,3707,4748,5638,6328,6937,35.70,45.72,54.29,60.93,66.80
경기도,수원시 영통구,매탄1동,17400,3534,5028,6775,8243,9508,20.31,28.90,38.94,47.37,54.64
경기도,수원시 영통구,매탄2동,14647,3256,4492,5896,7106,8170,22.23,30.67,40.25,48.52,55.78
경기도,수원시 영통구,매탄3동,35574,4982,7372,10698,14098,17198,14.00,20.72,30.07,39.63,48.34
경기도,수원시 영통구,매탄4동,21252,4127,5824,7840,9700,11281,19.42,27.40,36.89,45.64,53.08
경기도,수원시 영통구,원천동,38941,5414,7628,10360,13713,17751,13.90,19.59,26.60,35.21,45.58
경기도,수원시 영통구,영통1동,34359,4432,6979,10200,13670,16841,12.90,20.31,29.69,39.79,49.01
경기도,수원시 영통구,영통2동,26090,2330,3676,5562,7551,9727,8.93,14.09,21.32,28.94,37.28
경기도,수원시 영통구,영통3동,32247,3894,6253,9325,12455,15071,12.08,19.39,28.92,38.62,46.74
경기도,수원시 영통구,망포1동,30795,3789,6037,8949,11738,14612,12.30,19.60,29.06,38.12,47.45
경기도,수원시 영통구,망포2동,27680,2627,4209,6322,8771,12170,9.49,15.21,22.84,31.69,43.97
경기도,수원시 영통구,광교1동,52982,5254,8363,12870,17925,23414,9.92,15.78,24.29,33.83,44.19
경기도,수원시 영통구,광교2동,29178,4642,6614,8957,11485,14765,15.91,22.67,30.70,39.36,50.60
경기도,성남시 수정구,신흥1동,13405,4058,5251,6545,7593,8509,30.27,39.17,48.83,56.64,63.48
경기도,성남시 수정구,신흥2동,20207,4614,6297,8039,9546,11130,22.83,31.16,39.78,47.24,55.08
경기도,성남시 수정구,신흥3동,11320,3283,4368,5443,6348,7123,29.00,38.59,48.08,56.08,62.92
경기도,성남시 수정구,태평1동,15384,4585,5904,7194,8215,9200,29.80,38.38,46.76,53.40,59.80
경기도,성남시 수정구,태평2동,15326,4224,5623,6973,8073,9107,27.56,36.69,45.50,52.68,59.42
경기도,성남시 수정구,태평3동,13279,3927,5150,6448,7444,8323,29.57,38.78,48.56,56.06,62.68
경기도,성남시 수정구,태평4동,13126,3485,4597,5812,6898,7801,26.55,35.02,44.28,52.55,59.43
경기도,성남시 수정구,수진1동,12312,4141,5425,6623,7533,8257,33.63,44.06,53.79,61.18,67.06
경기도,성남시 수정구,수진2동,15820,4846,6276,7598,8761,9841,30.63,39.67,48.03,55.38,62.21
경기도,성남시 수정구,단대동,15546,4133,5439,6800,7952,9126,26.59,34.99,43.74,51.15,58.70
경기도,성남시 수정구,산성동,5207,1495,1889,2357,2823,3210,28.71,36.28,45.27,54.22,61.65
경기도,성남시 수정구,양지동,9860,2726,3553,4502,5365,6091,27.65,36.03,45.66,54.41,61.77
경기도,성남시 수정구,복정동,10911,1773,2388,3199,4077,5162,16.25,21.89,29.32,37.37,47.31
경기도,성남시 수정구,위례동,45285,8969,12497,16106,19788,24268,19.81,27.60,35.57,43.70,53.59
경기도,성남시 수정구,신촌동,4661,803,1058,1397,1743,2102,17.23,22.70,29.97,37.40,45.10
경기도,성남시 수정구,고등동,10622,2008,2677,3495,4160,4980,18.90,25.20,32.90,39.16,46.88
경기도,성남시 수정구,시흥동,3106,899,1118,1336,1527,1762,28.94,35.99,43.01,49.16,56.73
경기도,성남시 중원구,성남동,33828,8766,11481,14241,16615,18957,25.91,33.94,42.10,49.12,56.04
경기도,성남시 중원구,중앙동,11765,3286,4339,5409,6338,7299,27.93,36.88,45.98,53.87,62.04
경기도,성남시 중원구,금광1동,6642,1855,2435,3025,3502,3967,27.93,36.66,45.54,52.73,59.73
경기도,성남시 중원구,금광2동,25768,6815,8925,11167,13123,14995,26.45,34.64,43.34,50.93,58.19
경기도,성남시 중원구,은행1동,10257,2430,3229,4153,4954,5643,23.69,31.48,40.49,48.30,55.02
경기도,성남시 중원구,은행2동,23675,6591,8709,10904,12753,14295,27.84,36.79,46.06,53.87,60.38
경기도,성남시 중원구,상대원1동,25171,6549,8807,10981,12887,14755,26.02,34.99,43.63,51.20,58.62
경기도,성남시 중원구,상대원2동,12604,3966,5311,6607,7584,8373,31.47,42.14,52.42,60.17,66.43
경기도,성남시 중원구,상대원3동,12186,3595,4783,5978,6847,7619,29.50,39.25,49.06,56.19,62.52
경기도,성남시 중원구,하대원동,20314,5203,7113,8870,10336,11739,25.61,35.02,43.66,50.88,57.79
경기도,성남시 중원구,도촌동,27196,5623,7546,9838,12145,14718,20.68,27.75,36.17,44.66,54.12
경기도,성남시 분당구,분당동,25656,5437,7227,9651,11954,13976,21.19,28.17,37.62,46.59,54.47
경기도,성남시 분당구,수내1동,17654,3169,4315,6144,7977,9705,17.95,24.44,34.80,45.19,54.97
경기도,성남시 분당구,수내2동,10414,1574,2104,3132,4465,5657,15.11,20.20,30.07,42.87,54.32
경기도,성남시 분당구,수내3동,13678,1984,2811,4192,5866,7183,14.51,20.55,30.65,42.89,52.51
경기도,성남시 분당구,정자동,19182,3793,5052,6704,8308,9786,19.77,26.34,34.95,43.31,51.02
경기도,성남시 분당구,정자1동,30412,5349,7316,10163,13157,15901,17.59,24.06,33.42,43.26,52.29
경기도,성남시 분당구,정자2동,15246,3645,4707,5991,7273,8428,23.91,30.87,39.30,47.70,55.28
경기도,성남시 분당구,정자3동,17046,3080,4239,5837,7441,8972,18.07,24.87,34.24,43.65,52.63
경기도,성남시 분당구,서현1동,31659,5642,7721,10760,13975,16752,17.82,24.39,33.99,44.14,52.91
경기도,성남시 분당구,서현2동,18146,3481,4896,6779,8436,9777,19.18,26.98,37.36,46.49,53.88
경기도,성남시 분당구,이매1동,25187,5009,6769,9179,11453,13483,19.89,26.87,36.44,45.47,53.53
경기도,성남시 분당구,이매2동,13288,2994,4040,5403,6629,7591,22.53,30.40,40.66,49.89,57.13
경기도,성남시 분당구,야탑1동,17163,4154,5416,6798,8078,9404,24.20,31.56,39.61,47.07,54.79
경기도,성남시 분당구,야탑2동,16347,4259,5422,6765,8131,9455,26.05,33.17,41.38,49.74,57.84
경기도,성남시 분당구,야탑3동,27999,6808,8916,11172,13107,15242,24.32,31.84,39.90,46.81,54.44
경기도,성남시 분당구,판교동,26433,3866,5596,8025,10762,13619,14.63,21.17,30.36,40.71,51.52
경기도,성남시 분당구,삼평동,24487,4083,5813,8100,10242,12649,16.67,23.74,33.08,41.83,51.66
경기도,성남시 분당구,백현동,26833,4951,7224,9779,11991,14344,18.45,26.92,36.44,44.69,53.46
경기도,성남시 분당구,금곡동,27738,6997,9046,11500,13628,15690,25.23,32.61,41.46,49.13,56.57
경기도,성남시 분당구,구미1동,16989,3532,4818,6365,7822,9124,20.79,28.36,37.47,46.04,53.71
경기도,성남시 분당구,구미동,30437,7543,9919,12616,15031,17297,24.78,32.59,41.45,49.38,56.83
경기도,성남시 분당구,운중동,32686,5262,7518,10414,13456,16708,16.10,23.00,31.86,41.17,51.12
경기도,의정부시,의정부1동,32637,8210,10846,13660,15897,18013,25.16,33.23,41.85,48.71,55.19
경기도,의정부시,의정부2동,31219,7497,10081,12897,15300,17515,24.01,32.29,41.31,49.01,56.10
경기도,의정부시,호원1동,35933,10620,13465,16711,19524,22218,29.56,37.47,46.51,54.33,61.83
경기도,의정부시,호원2동,34455,9466,12344,15486,18365,20887,27.47,35.83,44.95,53.30,60.62
경기도,의정부시,장암동,20029,5686,7272,9068,10720,12343,28.39,36.31,45.27,53.52,61.63
경기도,의정부시,신곡1동,41967,10788,14884,19141,22487,25387,25.71,35.47,45.61,53.58,60.49
경기도,의정부시,신곡2동,47191,11181,15396,19996,23937,27209,23.69,32.62,42.37,50.72,57.66
경기도,의정부시,송산1동,47165,9878,13728,18006,21670,25492,20.94,29.11,38.18,45.95,54.05
경기도,의정부시,송산2동,33096,6297,8902,12403,15635,18372,19.03,26.90,37.48,47.24,55.51
경기도,의정부시,송산3동,46634,6927,9763,13282,17460,22711,14.85,20.94,28.48,37.44,48.70
경기도,의정부시,자금동,27153,6796,9273,11891,14065,15907,25.03,34.15,43.79,51.80,58.58
경기도,의정부시,가능동,25811,7140,9649,12050,13940,15738,27.66,37.38,46.69,54.01,60.97
경기도,의정부시,흥선동,19560,5492,7216,9053,10521,11832,28.08,36.89,46.28,53.79,60.49
경기도,의정부시,녹양동,21412,5609,7412,9506,11298,12839,26.20,34.62,44.40,52.76,59.96
경기도,안양시 만안구,안양1동,12322,2783,3799,5003,5974,6852,22.59,30.83,40.60,48.48,55.61
경기도,안양시 만안구,안양2동,21024,5856,7820,9705,11143,12481,27.85,37.20,46.16,53.00,59.37
경기도,안양시 만안구,안양3동,16385,4798,6335,7733,8939,9981,29.28,38.66,47.20,54.56,60.92
경기도,안양시 만안구,안양4동,6911,2186,2800,3417,3906,4353,31.63,40.52,49.44,56.52,62.99
경기도,안양시 만안구,안양5동,10193,3237,4186,5070,5789,6466,31.76,41.07,49.74,56.79,63.44
경기도,안양시 만안구,안양6동,26554,5904,7947,10108,11921,13971,22.23,29.93,38.07,44.89,52.61
경기도,안양시 만안구,안양7동,15241,2925,4100,5391,6554,7996,19.19,26.90,35.37,43.00,52.46
경기도,안양시 만안구,안양8동,10382,3229,4226,5176,5856,6524,31.10,40.71,49.86,56.41,62.84
경기도,안양시 만안구,안양9동,17148,5371,7011,8524,9647,10719,31.32,40.89,49.71,56.26,62.51
경기도,안양시 만안구,석수1동,19246,5349,7044,8816,10229,11551,27.79,36.60,45.81,53.15,60.02
경기도,안양시 만안구,석수2동,31026,8076,11068,13968,16342,18483,26.03,35.67,45.02,52.67,59.57
경기도,안양시 만안구,석수3동,12996,3364,4610,5845,6847,7748,25.88,35.47,44.98,52.69,59.62
경기도,안양시 만안구,박달1동,14791,4531,6019,7484,8608,9489,30.63,40.69,50.60,58.20,64.15
경기도,안양시 만안구,박달2동,22018,4722,6539,8369,10056,11737,21.45,29.70,38.01,45.67,53.31
경기도,안양시 동안구,비산1동,26055,5555,7588,9997,12084,14086,21.32,29.12,38.37,46.38,54.06
경기도,안양시 동안구,비산2동,14431,3017,4213,5489,6617,7730,20.91,29.19,38.04,45.85,53.57
경기도,안양시 동안구,비산3동,12044,3468,4675,5796,6649,7339,28.79,38.82,48.12,55.21,60.93
경기도,안양시 동안구,부흥동,16768,3648,4786,6373,8050,9445,21.76,28.54,38.01,48.01,56.33
경기도,안양시 동안구,달안동,10401,2404,3136,4038,4871,5672,23.11,30.15,38.82,46.83,54.53
경기도,안양시 동안구,관양1동,35256,9531,12962,16277,18691,20841,27.03,36.77,46.17,53.02,59.11
경기도,안양시 동안구,관양2동,18673,4292,5916,7669,9075,10488,22.99,31.68,41.07,48.60,56.17
경기도,안양시 동안구,부림동,26371,4409,6059,8418,10787,13157,16.72,22.98,31.92,40.90,49.89
경기도,안양시 동안구,평촌동,14351,2643,4078,5519,6728,7819,18.42,28.42,38.46,46.88,54.48
경기도,안양시 동안구,평안동,23151,3358,4628,6817,9449,11873,14.50,19.99,29.45,40.81,51.29
경기도,안양시 동안구,귀인동,16463,2307,3364,5005,7213,8835,14.01,20.43,30.40,43.81,53.67
경기도,안양시 동안구,호계1동,18082,2569,3638,4965,6451,8312,14.21,20.12,27.46,35.68,45.97
경기도,안양시 동안구,호계2동,19576,4463,6232,8066,9404,10697,22.80,31.83,41.20,48.04,54.64
경기도,안양시 동안구,호계3동,22885,5025,7139,9230,10939,12607,21.96,31.20,40.33,47.80,55.09
경기도,안양시 동안구,범계동,15544,2769,3875,5402,7043,8252,17.81,24.93,34.75,45.31,53.09
경기도,안양시 동안구,신촌동,12678,2687,3690,4993,6183,7066,21.19,29.11,39.38,48.77,55.73
경기도,안양시 동안구,갈산동,10860,2499,3392,4407,5438,6243,23.01,31.23,40.58,50.07,57.49
경기도,부천시,심곡동,63081,16990,22761,28396,33035,37676,26.93,36.08,45.02,52.37,59.73
경기도,부천시,부천동,89010,23175,31343,39537,46457,52948,26.04,35.21,44.42,52.19,59.49
경기도,부천시,중동,40851,10175,13867,17591,20748,23715,24.91,33.95,43.06,50.79,58.05
경기도,부천시,신중동,129016,27698,38630,49754,59690,70028,21.47,29.94,38.56,46.27,54.28
경기도,부천시,상동,84659,14553,21563,29728,37282,44378,17.19,25.47,35.11,44.04,52.42
경기도,부천시,대산동,81166,22142,29436,36589,42819,48523,27.28,36.27,45.08,52.75,59.78
경기도,부천시,소사본동,55988,15646,20767,25393,29289,33091,27.95,37.09,45.35,52.31,59.10
경기도,부천시,범안동,94092,20697,27517,34997,42898,52404,22.00,29.24,37.19,45.59,55.69
경기도,부천시,성곡동,82073,21787,29881,38409,44837,50126,26.55,36.41,46.80,54.63,61.07
경기도,부천시,오정동,82537,20489,28703,36907,43307,49046,24.82,34.78,44.72,52.47,59.42
경기도,광명시,광명1동,144,57,80,98,108,119,39.58,55.56,68.06,75.00,82.64
경기도,광명시,광명2동,3155,1129,1434,1708,1941,2143,35.78,45.45,54.14,61.52,67.92
경기도,광명시,광명3동,9896,3335,4317,5212,5942,6563,33.70,43.62,52.67,60.04,66.32
경기도,광명시,광명4동,13098,4213,5358,6516,7445,8320,32.17,40.91,49.75,56.84,63.52
경기도,광명시,광명5동,12648,3602,4653,5727,6776,7780,28.48,36.79,45.28,53.57,61.51
경기도,광명시,광명6동,10368,2693,3569,4468,5361,6203,25.97,34.42,43.09,51.71,59.83
경기도,광명시,광명7동,21363,5352,7061,8847,10458,12154,25.05,33.05,41.41,48.95,56.89
경기도,광명시,철산1동,10908,2026,2864,3876,4906,5832,18.57,26.26,35.53,44.98,53.47
경기도,광명시,철산2동,5741,1646,2275,2850,3271,3639,28.67,39.63,49.64,56.98,63.39
경기도,광명시,철산3동,34771,6900,9552,12826,16123,19206,19.84,27.47,36.89,46.37,55.24
경기도,광명시,철산4동,12962,2708,3677,4851,5959,7051,20.89,28.37,37.42,45.97,54.40
경기도,광명시,하안1동,25840,5403,7521,9887,12370,14686,20.91,29.11,38.26,47.87,56.83
경기도,광명시,하안2동,13761,3248,4238,5409,6605,7699,23.60,30.80,39.31,48.00,55.95
경기도,광명시,하안3동,19841,5165,6666,8478,10177,11723,26.03,33.60,42.73,51.29,59.08
경기도,광명시,하안4동,12272,2228,3093,4311,5515,6486,18.16,25.20,35.13,44.94,52.85
경기도,광명시,소하1동,31613,6313,8454,11339,14417,17308,19.97,26.74,35.87,45.60,54.75
경기도,광명시,소하2동,28380,7394,9801,12383,14717,16765,26.05,34.53,43.63,51.86,59.07
경기도,광명시,일직동,21841,2181,3566,5335,7232,9549,9.99,16.33,24.43,33.11,43.72
경기도,광명시,학온동,2096,956,1195,1351,1451,1573,45.61,57.01,64.46,69.23,75.05
경기도,평택시,팽성읍,29081,9502,12046,14689,16929,18909,32.67,41.42,50.51,58.21,65.02
경기도,평택시,안중읍,43652,7454,10533,14831,19209,23107,17.08,24.13,33.98,44.00,52.93
경기도,평택시,포승읍,24568,5002,6864,9121,11427,13777,20.36,27.94,37.13,46.51,56.08
경기도,평택시,청북읍,27201,4296,5668,7445,9888,13238,15.79,20.84,27.37,36.35,48.67
경기도,평택시,진위면,11419,3587,4663,5689,6559,7389,31.41,40.84,49.82,57.44,64.71
경기도,평택시,서탄면,3636,1544,1906,2211,2450,2649,42.46,52.42,60.81,67.38,72.85
경기도,평택시,고덕면,13394,3122,4248,5442,6414,7399,23.31,31.72,40.63,47.89,55.24
경기도,평택시,오성면,6625,2508,3178,3734,4181,4618,37.86,47.97,56.36,63.11,69.71
경기도,평택시,현덕면,5080,2462,2966,3378,3674,3932,48.46,58.39,66.50,72.32,77.40
경기도,평택시,중앙동,44124,8624,12429,16936,20887,24175,19.54,28.17,38.38,47.34,54.79
경기도,평택시,서정동,25290,6338,8672,11205,13420,15287,25.06,34.29,44.31,53.06,60.45
경기도,평택시,송탄동,22222,3260,4805,6695,8564,10695,14.67,21.62,30.13,38.54,48.13
경기도,평택시,지산동,12974,2381,3270,4463,5553,6618,18.35,25.20,34.40,42.80,51.01
경기도,평택시,송북동,22211,5245,7316,9399,11335,13087,23.61,32.94,42.32,51.03,58.92
경기도,평택시,신장1동,7129,1507,2014,2619,3178,3779,21.14,28.25,36.74,44.58,53.01
경기도,평택시,신장2동,5743,2138,2616,3105,3555,3892,37.23,45.55,54.07,61.90,67.77
경기도,평택시,신평동,22761,5608,7619,9818,11602,13129,24.64,33.47,43.14,50.97,57.68
경기도,평택시,원평동,13388,3188,4302,5429,6407,7345,23.81,32.13,40.55,47.86,54.86
경기도,평택시,통복동,4059,1455,1855,2220,2510,2718,35.85,45.70,54.69,61.84,66.96
경기도,평택시,비전1동,51605,7404,10819,15482,20337,25572,14.35,20.97,30.00,39.41,49.55
경기도,평택시,비전2동,56440,9322,13482,18638,23541,28438,16.52,23.89,33.02,41.71,50.39
경기도,평택시,용이동,26031,2544,3921,5997,8381,11346,9.77,15.06,23.04,32.20,43.59
경기도,평택시,세교동,29251,5333,7805,10650,13007,15271,18.23,26.68,36.41,44.47,52.21
경기도,평택시,동삭동,37491,3375,5260,7834,10848,15060,9.00,14.03,20.90,28.93,40.17
경기도,평택시,고덕동,23030,1764,2886,4436,6045,8362,7.66,12.53,19.26,26.25,36.31
경기도,동두천시,생연1동,6909,2279,2887,3530,4016,4409,32.99,41.79,51.09,58.13,63.82
경기도,동두천시,생연2동,11803,3636,4612,5659,6677,7467,30.81,39.07,47.95,56.57,63.26
경기도,동두천시,중앙동,4936,2207,2753,3171,3482,3718,44.71,55.77,64.24,70.54,75.32
경기도,동두천시,보산동,2976,1124,1413,1679,1887,2036,37.77,47.48,56.42,63.41,68.41
경기도,동두천시,불현동,26735,7652,10009,12504,14613,16428,28.62,37.44,46.77,54.66,61.45
경기도,동두천시,송내동,25780,5882,7749,10194,12479,14546,22.82,30.06,39.54,48.41,56.42
경기도,동두천시,소요동,8928,3531,4380,5121,5769,6314,39.55,49.06,57.36,64.62,70.72
경기도,동두천시,상패동,5279,2020,2498,2974,3294,3586,38.26,47.32,56.34,62.40,67.93
경기도,안산시 상록구,일동,24594,5105,7242,9850,12131,14073,20.76,29.45,40.05,49.33,57.22
경기도,안산시 상록구,이동,23874,5037,7129,9575,11568,13354,21.10,29.86,40.11,48.45,55.94
경기도,안산시 상록구,사동,32377,6213,9146,12582,15362,17745,19.19,28.25,38.86,47.45,54.81
경기도,안산시 상록구,사이동,32446,5992,8976,12299,15098,17543,18.47,27.66,37.91,46.53,54.07
경기도,안산시 상록구,해양동,41271,5001,8181,11915,15375,18981,12.12,19.82,28.87,37.25,45.99
경기도,안산시 상록구,본오1동,37233,6973,10399,14436,17945,20879,18.73,27.93,38.77,48.20,56.08
경기도,안산시 상록구,본오2동,26098,5588,8119,11032,13432,15081,21.41,31.11,42.27,51.47,57.79
경기도,안산시 상록구,본오3동,19511,4412,6425,8555,10198,11415,22.61,32.93,43.85,52.27,58.51
경기도,안산시 상록구,부곡동,21635,4515,6768,9275,11166,12652,20.87,31.28,42.87,51.61,58.48
경기도,안산시 상록구,월피동,37966,7606,11499,15617,18767,21182,20.03,30.29,41.13,49.43,55.79
경기도,안산시 상록구,성포동,26142,5823,8678,11268,13160,14587,22.27,33.20,43.10,50.34,55.80
경기도,안산시 상록구,반월동,17406,5540,7157,8685,9975,11162,31.83,41.12,49.90,57.31,64.13
경기도,안산시 상록구,안산동,9117,2799,3758,4651,5343,5941,30.70,41.22,51.01,58.60,65.16
경기도,안산시 단원구,와동,38109,7094,10667,14666,18278,21478,18.62,27.99,38.48,47.96,56.36
경기도,안산시 단원구,고잔동,21497,4317,6351,8443,10107,11487,20.08,29.54,39.28,47.02,53.44
경기도,안산시 단원구,중앙동,24424,4335,6441,8612,10423,12111,17.75,26.37,35.26,42.68,49.59
경기도,안산시 단원구,호수동,43578,7068,11269,15884,19617,22791,16.22,25.86,36.45,45.02,52.30
