시도명,시군구명,행정동명,행정동별_total,현재,5년후,10년후,현재_고령인구비율,5년후_고령인구비율,10년후_고령인구비율
전라남도,나주시,송월동,7920,3076,3704,4287,38.84,46.77,54.13
전라남도,나주시,영강동,2694,1443,1636,1796,53.56,60.73,66.67
전라남도,나주시,금남동,4805,2880,3198,3405,59.94,66.56,70.86
전라남도,나주시,성북동,8672,3715,4393,5038,42.84,50.66,58.10
전라남도,나주시,영산동,3108,2116,2269,2408,68.08,73.01,77.48
전라남도,나주시,이창동,3317,1993,2215,2385,60.08,66.78,71.90
전라남도,나주시,빛가람동,39228,7515,10919,15537,19.16,27.83,39.61
전라남도,광양시,광양읍,48371,20154,24122,27894,41.67,49.87,57.67
전라남도,광양시,봉강면,2131,1460,1575,1646,68.51,73.91,77.24
전라남도,광양시,옥룡면,3035,2206,2352,2452,72.69,77.50,80.79
전라남도,광양시,옥곡면,5001,2836,3132,3370,56.71,62.63,67.39
전라남도,광양시,진상면,2731,2056,2167,2243,75.28,79.35,82.13
전라남도,광양시,진월면,2763,2048,2182,2293,74.12,78.97,82.99
전라남도,광양시,다압면,1753,1284,1371,1432,73.25,78.21,81.69
전라남도,광양시,골약동,4363,1421,1628,1961,32.57,37.31,44.95
전라남도,광양시,중마동,56484,17675,22741,27874,31.29,40.26,49.35
전라남도,광양시,광영동,11718,5451,6388,7189,46.52,54.51,61.35
전라남도,광양시,금호동,11355,5022,5629,6286,44.23,49.57,55.36
전라남도,광양시,태인동,1705,1077,1170,1244,63.17,68.62,72.96
전라남도,담양군,담양읍,15291,7573,8667,9623,49.53,56.68,62.93
전라남도,담양군,봉산면,2743,1837,1988,2131,66.97,72.48,77.69
전라남도,담양군,고서면,3116,2129,2305,2409,68.32,73.97,77.31
전라남도,담양군,가사문학면,1217,899,961,1000,73.87,78.96,82.17
전라남도,담양군,창평면,3571,2409,2593,2729,67.46,72.61,76.42
전라남도,담양군,대덕면,1890,1295,1395,1465,68.52,73.81,77.51
전라남도,담양군,무정면,2630,1681,1814,1881,63.92,68.97,71.52
전라남도,담양군,금성면,2575,1791,1922,2034,69.55,74.64,78.99
전라남도,담양군,용면,1782,1250,1344,1416,70.15,75.42,79.46
전라남도,담양군,월산면,2394,1642,1776,1869,68.59,74.19,78.07
전라남도,담양군,수북면,4691,2887,3229,3439,61.54,68.83,73.31
전라남도,담양군,대전면,4308,2648,2939,3140,61.47,68.22,72.89
전라남도,곡성군,곡성읍,7753,4343,4892,5376,56.02,63.10,69.34
전라남도,곡성군,오곡면,1843,1323,1419,1473,71.79,76.99,79.92
전라남도,곡성군,삼기면,1669,1267,1354,1400,75.91,81.13,83.88
전라남도,곡성군,석곡면,2267,1680,1797,1875,74.11,79.27,82.71
전라남도,곡성군,목사동면,1328,1049,1105,1138,78.99,83.21,85.69
전라남도,곡성군,죽곡면,1865,1420,1504,1552,76.14,80.64,83.22
전라남도,곡성군,고달면,1154,881,928,962,76.34,80.42,83.36
전라남도,곡성군,옥과면,4086,2286,2570,2783,55.95,62.90,68.11
전라남도,곡성군,입면,2376,1560,1761,1846,65.66,74.12,77.69
전라남도,곡성군,겸면,1660,1219,1309,1371,73.43,78.86,82.59
전라남도,곡성군,오산면,1431,1061,1129,1172,74.14,78.90,81.90
전라남도,구례군,구례읍,10644,5935,6668,7309,55.76,62.65,68.67
전라남도,구례군,문척면,1281,932,1004,1053,72.76,78.38,82.20
전라남도,구례군,간전면,1475,1088,1176,1221,73.76,79.73,82.78
전라남도,구례군,토지면,2482,1849,1996,2066,74.50,80.42,83.24
전라남도,구례군,마산면,2602,1720,1894,2015,66.10,72.79,77.44
전라남도,구례군,광의면,2259,1687,1781,1870,74.68,78.84,82.78
전라남도,구례군,용방면,1417,1030,1109,1166,72.69,78.26,82.29
전라남도,구례군,산동면,2970,2149,2301,2405,72.36,77.47,80.98
전라남도,고흥군,고흥읍,12460,5972,6919,7787,47.93,55.53,62.50
전라남도,고흥군,도양읍,9503,5922,6551,7015,62.32,68.94,73.82
전라남도,고흥군,도양읍소록출장소,610,479,498,514,78.52,81.64,84.26
전라남도,고흥군,도양읍시산출장소,224,156,178,189,69.64,79.46,84.38
전라남도,고흥군,풍양면,3059,2464,2579,2682,80.55,84.31,87.68
전라남도,고흥군,도덕면,2911,2241,2377,2461,76.98,81.66,84.54
전라남도,고흥군,금산면,4239,3310,3491,3617,78.08,82.35,85.33
전라남도,고흥군,도화면,3796,2934,3115,3232,77.29,82.06,85.14
전라남도,고흥군,포두면,4823,3705,3934,4100,76.82,81.57,85.01
전라남도,고흥군,봉래면,1835,1433,1519,1576,78.09,82.78,85.89
전라남도,고흥군,점암면,2644,2135,2247,2330,80.75,84.98,88.12
전라남도,고흥군,과역면,3249,2500,2646,2733,76.95,81.44,84.12
전라남도,고흥군,남양면,2254,1752,1847,1902,77.73,81.94,84.38
전라남도,고흥군,동강면,3069,2264,2413,2513,73.77,78.62,81.88
전라남도,고흥군,대서면,2209,1765,1840,1891,79.90,83.30,85.60
전라남도,고흥군,두원면,2969,2414,2539,2618,81.31,85.52,88.18
전라남도,고흥군,영남면,1234,992,1046,1073,80.39,84.76,86.95
전라남도,고흥군,동일면,1439,1102,1180,1229,76.58,82.00,85.41
전라남도,보성군,보성읍,8827,4675,5311,5819,52.96,60.17,65.92
전라남도,보성군,벌교읍,11412,7617,8261,8772,66.75,72.39,76.87
전라남도,보성군,노동면,1080,842,890,924,77.96,82.41,85.56
전라남도,보성군,미력면,1402,1048,1116,1159,74.75,79.60,82.67
전라남도,보성군,겸백면,1131,875,932,968,77.37,82.40,85.59
전라남도,보성군,율어면,1174,868,929,970,73.94,79.13,82.62
전라남도,보성군,복내면,1624,1243,1299,1353,76.54,79.99,83.31
전라남도,보성군,문덕면,912,678,730,761,74.34,80.04,83.44
전라남도,보성군,조성면,3631,2689,2866,3006,74.06,78.93,82.79
전라남도,보성군,득량면,2714,2070,2190,2297,76.27,80.69,84.64
전라남도,보성군,득량면예당출장소,1230,831,905,960,67.56,73.58,78.05
전라남도,보성군,회천면,2992,2226,2354,2457,74.40,78.68,82.12
전라남도,보성군,웅치면,1071,831,872,899,77.59,81.42,83.94
전라남도,화순군,화순읍,39819,17824,21264,23884,44.76,53.40,59.98
전라남도,화순군,한천면,920,671,731,772,72.93,79.46,83.91
전라남도,화순군,한천면영외출장소,416,334,355,373,80.29,85.34,89.66
전라남도,화순군,춘양면,1757,1362,1433,1484,77.52,81.56,84.46
전라남도,화순군,청풍면,1039,862,894,917,82.96,86.04,88.26
전라남도,화순군,이양면,1773,1404,1483,1531,79.19,83.64,86.35
전라남도,화순군,능주면,3147,2054,2229,2376,65.27,70.83,75.50
전라남도,화순군,도곡면,2844,2040,2184,2302,71.73,76.79,80.94
전라남도,화순군,도암면,1426,1111,1177,1211,77.91,82.54,84.92
전라남도,화순군,이서면,955,736,772,801,77.07,80.84,83.87
전라남도,화순군,백아면,1578,1242,1311,1337,78.71,83.08,84.73
전라남도,화순군,동복면,1588,1234,1296,1334,77.71,81.61,84.01
전라남도,화순군,사평면,2123,1623,1714,1778,76.45,80.73,83.75
전라남도,화순군,동면,3258,2336,2502,2608,71.70,76.80,80.05
전라남도,장흥군,장흥읍,14829,7260,8298,9277,48.96,55.96,62.56
전라남도,장흥군,관산읍,4803,3438,3682,3843,71.58,76.66,80.01
전라남도,장흥군,대덕읍,3264,2314,2476,2599,70.89,75.86,79.63
전라남도,장흥군,용산면,2284,1661,1762,1851,72.72,77.15,81.04
전라남도,장흥군,안양면,2757,1999,2129,2238,72.51,77.22,81.18
전라남도,장흥군,장동면,1202,920,971,1003,76.54,80.78,83.44
전라남도,장흥군,장평면,2058,1585,1673,1722,77.02,81.29,83.67
전라남도,장흥군,유치면,1017,808,867,890,79.45,85.25,87.51
전라남도,장흥군,부산면,1390,1054,1123,1165,75.83,80.79,83.81
전라남도,장흥군,회진면,2694,1888,2043,2131,70.08,75.84,79.10
전라남도,강진군,강진읍,13078,6701,7622,8431,51.24,58.28,64.47
전라남도,강진군,군동면,4395,2689,2970,3150,61.18,67.58,71.67
전라남도,강진군,칠량면,2238,1668,1783,1850,74.53,79.67,82.66
전라남도,강진군,대구면,1113,855,905,944,76.82,81.31,84.82
전라남도,강진군,도암면,2426,1868,1971,2036,77.00,81.24,83.92
전라남도,강진군,신전면,1766,1315,1410,1474,74.46,79.84,83.47
전라남도,강진군,성전면,2752,1982,2110,2219,72.02,76.67,80.63
전라남도,강진군,작천면,1803,1404,1478,1531,77.87,81.97,84.91
전라남도,강진군,병영면,1601,1200,1281,1336,74.95,80.01,83.45
전라남도,강진군,옴천면,611,452,479,496,73.98,78.40,81.18
전라남도,강진군,마량면,1751,1225,1322,1397,69.96,75.50,79.78
전라남도,해남군,해남읍,24447,10742,12751,14515,43.94,52.16,59.37
전라남도,해남군,삼산면,2874,2058,2205,2308,71.61,76.72,80.31
전라남도,해남군,화산면,3095,2262,2423,2528,73.09,78.29,81.68
전라남도,해남군,현산면,2784,2102,2232,2321,75.50,80.17,83.37
전라남도,해남군,송지면,5967,4005,4338,4601,67.12,72.70,77.11
전라남도,해남군,북평면,2731,1996,2138,2225,73.09,78.29,81.47
전라남도,해남군,북일면,2018,1506,1608,1668,74.63,79.68,82.66
전라남도,해남군,옥천면,2904,2112,2283,2384,72.73,78.62,82.09
전라남도,해남군,계곡면,2099,1597,1708,1788,76.08,81.37,85.18
전라남도,해남군,마산면,2345,1721,1843,1933,73.39,78.59,82.43
전라남도,해남군,황산면,4636,3358,3572,3736,72.43,77.05,80.59
전라남도,해남군,산이면,3654,2505,2715,2878,68.56,74.30,78.76
전라남도,해남군,문내면,3926,2745,2943,3092,69.92,74.96,78.76
전라남도,해남군,화원면,3481,2404,2591,2763,69.06,74.43,79.37
전라남도,영암군,영암읍,7930,4234,4791,5264,53.39,60.42,66.38
전라남도,영암군,삼호읍,15211,5678,7145,8581,37.33,46.97,56.41
전라남도,영암군,삼호읍서부출장소,6394,2403,3071,3636,37.58,48.03,56.87
전라남도,영암군,덕진면,1825,1302,1406,1461,71.34,77.04,80.05
전라남도,영암군,금정면,2031,1578,1684,1744,77.70,82.91,85.87
전라남도,영암군,신북면,3656,2600,2804,2951,71.12,76.70,80.72
전라남도,영암군,시종면,3440,2515,2683,2816,73.11,77.99,81.86
전라남도,영암군,도포면,2247,1596,1709,1779,71.03,76.06,79.17
전라남도,영암군,군서면,3186,2251,2421,2530,70.65,75.99,79.41
전라남도,영암군,서호면,1891,1411,1485,1549,74.62,78.53,81.91
전라남도,영암군,학산면,2949,1987,2144,2257,67.38,72.70,76.53
전라남도,영암군,미암면,2210,1602,1729,1802,72.49,78.24,81.54
전라남도,무안군,무안읍,10903,5298,6125,6846,48.59,56.18,62.79
전라남도,무안군,일로읍,16339,5535,6658,8343,33.88,40.75,51.06
전라남도,무안군,삼향읍,5409,3611,3938,4165,66.76,72.80,77.00
전라남도,무안군,삼향읍남악출장소,34805,7314,10857,14828,21.01,31.19,42.60
전라남도,무안군,몽탄면,3064,2287,2435,2539,74.64,79.47,82.87
전라남도,무안군,청계면,6290,3921,4281,4596,62.34,68.06,73.07
전라남도,무안군,현경면,4521,3360,3584,3721,74.32,79.27,82.30
전라남도,무안군,망운면,1896,1356,1451,1532,71.52,76.53,80.80
전라남도,무안군,해제면,4798,3531,3794,3953,73.59,79.07,82.39
전라남도,무안군,운남면,2849,2025,2168,2278,71.08,76.10,79.96
전라남도,함평군,함평읍,8201,4548,5134,5641,55.46,62.60,68.78
전라남도,함평군,손불면,3334,2397,2586,2723,71.90,77.56,81.67
전라남도,함평군,신광면,1780,1305,1394,1455,73.31,78.31,81.74
전라남도,함평군,학교면,3671,2596,2806,2942,70.72,76.44,80.14
전라남도,함평군,엄다면,1859,1356,1443,1524,72.94,77.62,81.98
전라남도,함평군,대동면,3096,2109,2273,2361,68.12,73.42,76.26
전라남도,함평군,나산면,2778,2003,2154,2248,72.10,77.54,80.92
전라남도,함평군,해보면,2778,1897,2057,2177,68.29,74.05,78.37
전라남도,함평군,월야면,3670,2472,2704,2863,67.36,73.68,78.01
전라남도,영광군,영광읍,21842,9612,11302,12867,44.01,51.74,58.91
전라남도,영광군,백수읍,4561,3213,3469,3606,70.45,76.06,79.06
전라남도,영광군,홍농읍,6540,3107,3528,3933,47.51,53.94,60.14
전라남도,영광군,대마면,1711,1118,1216,1267,65.34,71.07,74.05
전라남도,영광군,묘량면,1736,1209,1286,1352,69.64,74.08,77.88
전라남도,영광군,불갑면,1345,939,1001,1036,69.81,74.42,77.03
전라남도,영광군,군서면,2272,1541,1669,1771,67.83,73.46,77.95
전라남도,영광군,군남면,2342,1785,1889,1968,76.22,80.66,84.03
전라남도,영광군,염산면,3911,2879,3068,3220,73.61,78.45,82.33
전라남도,영광군,법성면,5114,3229,3539,3757,63.14,69.20,73.46
전라남도,영광군,낙월면,381,250,285,309,65.62,74.80,81.10
전라남도,영광군,낙월면안마출장소,192,134,149,160,69.79,77.60,83.33
전라남도,장성군,장성읍,13286,7035,8058,8936,52.95,60.65,67.26
전라남도,장성군,진원면,3622,2094,2337,2548,57.81,64.52,70.35
전라남도,장성군,남면,3713,2332,2551,2738,62.81,68.70,73.74
전라남도,장성군,동화면,1776,1270,1374,1443,71.51,77.36,81.25
전라남도,장성군,삼서면,3109,2070,2267,2407,66.58,72.92,77.42
전라남도,장성군,삼계면,5842,2447,2865,3236,41.89,49.04,55.39
전라남도,장성군,황룡면,4014,2528,2813,3008,62.98,70.08,74.94
전라남도,장성군,서삼면,1557,1016,1111,1181,65.25,71.36,75.85
전라남도,장성군,북일면,1374,1024,1067,1115,74.53,77.66,81.15
전라남도,장성군,북이면,2779,2022,2160,2256,72.76,77.73,81.18
전라남도,장성군,북하면,2169,1596,1712,1797,73.58,78.93,82.85
전라남도,완도군,완도읍,17825,8880,10224,11452,49.82,57.36,64.25
전라남도,완도군,금일읍,3600,2367,2577,2769,65.75,71.58,76.92
전라남도,완도군,노화읍,4260,2433,2714,3005,57.11,63.71,70.54
전라남도,완도군,노화읍넙도출장소,744,450,510,568,60.48,68.55,76.34
전라남도,완도군,군외면,3128,2319,2463,2622,74.14,78.74,83.82
전라남도,완도군,신지면,3316,2296,2487,2634,69.24,75.00,79.43
전라남도,완도군,고금면,4146,2853,3070,3251,68.81,74.05,78.41
전라남도,완도군,약산면,2246,1636,1739,1830,72.84,77.43,81.48
전라남도,완도군,청산면,2064,1494,1598,1684,72.38,77.42,81.59
전라남도,완도군,청산면모도출장소,215,170,185,191,79.07,86.05,88.84
전라남도,완도군,소안면,2431,1619,1764,1888,66.60,72.56,77.66
전라남도,완도군,금당면,949,658,709,748,69.34,74.71,78.82
전라남도,완도군,보길면,2596,1460,1626,1793,56.24,62.63,69.07
전라남도,완도군,생일면,809,546,592,630,67.49,73.18,77.87
전라남도,진도군,진도읍,10672,4989,5787,6540,46.75,54.23,61.28
전라남도,진도군,군내면,2962,2075,2242,2359,70.05,75.69,79.64
전라남도,진도군,고군면,3529,2276,2481,2645,64.49,70.30,74.95
전라남도,진도군,의신면,3439,2430,2639,2778,70.66,76.74,80.78
전라남도,진도군,임회면,3392,2451,2626,2741,72.26,77.42,80.81
전라남도,진도군,지산면,3042,2316,2431,2526,76.13,79.91,83.04
전라남도,진도군,조도면,2245,1561,1724,1812,69.53,76.79,80.71
전라남도,진도군,조도면가사출장소,262,188,206,217,71.76,78.63,82.82
전라남도,진도군,조도면거차출장소,372,228,250,272,61.29,67.20,73.12
전라남도,신안군,지도읍,4179,2904,3131,3326,69.49,74.92,79.59
전라남도,신안군,지도읍선도출장소,230,185,192,197,80.43,83.48,85.65
전라남도,신안군,압해읍,5658,3772,4103,4368,66.67,72.52,77.20
전라남도,신안군,압해읍매화출장소,227,177,184,196,77.97,81.06,86.34
전라남도,신안군,압해읍고이도출장소,215,158,167,173,73.49,77.67,80.47
전라남도,신안군,증도면,1464,1044,1148,1222,71.31,78.42,83.47
전라남도,신안군,증도면병풍출장소,306,221,237,249,72.22,77.45,81.37
전라남도,신안군,임자면,3185,1990,2220,2392,62.48,69.70,75.10
전라남도,신안군,자은면,2300,1661,1785,1873,72.22,77.61,81.43
전라남도,신안군,비금면,3484,2372,2577,2758,68.08,73.97,79.16
전라남도,신안군,도초면,2430,1544,1704,1820,63.54,70.12,74.90
전라남도,신안군,도초면우이도출장소,218,158,176,185,72.48,80.73,84.86
전라남도,신안군,흑산면,2161,1378,1539,1656,63.77,71.22,76.63
전라남도,신안군,흑산면가거도출장소,408,220,271,291,53.92,66.42,71.32
전라남도,신안군,흑산면태도출장소,189,118,130,139,62.43,68.78,73.54
전라남도,신안군,흑산면홍도출장소,440,249,290,316,56.59,65.91,71.82
전라남도,신안군,흑산면대둔도출장소,296,189,206,228,63.85,69.59,77.03
전라남도,신안군,하의면,1685,1144,1246,1333,67.89,73.95,79.11
전라남도,신안군,신의면,1506,908,1021,1103,60.29,67.80,73.24
전라남도,신안군,장산면,1521,1069,1144,1223,70.28,75.21,80.41
전라남도,신안군,안좌면,2781,1948,2075,2190,70.05,74.61,78.75
전라남도,신안군,안좌면자라출장소,290,192,206,218,66.21,71.03,75.17
전라남도,신안군,팔금면,972,742,784,820,76.34,80.66,84.36
전라남도,신안군,암태면,1968,1429,1524,1598,72.61,77.44,81.20
경상북도,포항시 남구,구룡포읍,7272,5459,5856,6162,75.07,80.53,84.74
경상북도,포항시 남구,연일읍,30106,13334,15965,18284,44.29,53.03,60.73
경상북도,포항시 남구,오천읍,56146,19894,25062,30435,35.43,44.64,54.21
경상북도,포항시 남구,대송면,3358,2413,2571,2698,71.86,76.56,80.35
경상북도,포항시 남구,동해면,9714,5472,6132,6659,56.33,63.13,68.55
경상북도,포항시 남구,장기면,4012,3195,3365,3484,79.64,83.87,86.84
경상북도,포항시 남구,호미곶면,1866,1416,1520,1596,75.88,81.46,85.53
경상북도,포항시 남구,상대동,24588,12810,14505,16100,52.10,58.99,65.48
경상북도,포항시 남구,해도동,17075,10519,11660,12642,61.60,68.29,74.04
경상북도,포항시 남구,송도동,12096,7857,8597,9236,64.96,71.07,76.36
경상북도,포항시 남구,청림동,4744,2628,2882,3137,55.40,60.75,66.13
경상북도,포항시 남구,제철동,3039,1236,1411,1566,40.67,46.43,51.53
경상북도,포항시 남구,효곡동,30442,10476,12924,15905,34.41,42.45,52.25
경상북도,포항시 남구,대이동,25363,9346,11636,13579,36.85,45.88,53.54
경상북도,포항시 북구,흥해읍,40773,18442,21440,24656,45.23,52.58,60.47
경상북도,포항시 북구,신광면,2916,2273,2394,2490,77.95,82.10,85.39
경상북도,포항시 북구,청하면,4747,3503,3743,3933,73.79,78.85,82.85
경상북도,포항시 북구,송라면,2488,1926,2036,2116,77.41,81.83,85.05
경상북도,포항시 북구,기계면,4985,3865,4067,4222,77.53,81.58,84.69
경상북도,포항시 북구,죽장면,2140,1819,1896,1935,85.00,88.60,90.42
경상북도,포항시 북구,죽장면상옥출장소,622,526,552,560,84.57,88.75,90.03
경상북도,포항시 북구,기북면,1302,1053,1114,1147,80.88,85.56,88.10
경상북도,포항시 북구,중앙동,15366,8910,9909,10830,57.99,64.49,70.48
경상북도,포항시 북구,양학동,16655,7617,8983,10110,45.73,53.94,60.70
경상북도,포항시 북구,죽도동,19930,11048,12332,13568,55.43,61.88,68.08
경상북도,포항시 북구,용흥동,21937,11213,12900,14378,51.11,58.80,65.54
경상북도,포항시 북구,우창동,33299,13669,16119,18718,41.05,48.41,56.21
경상북도,포항시 북구,두호동,22759,10575,12275,13832,46.47,53.93,60.78
경상북도,포항시 북구,장량동,72544,24341,30991,37663,33.55,42.72,51.92
경상북도,포항시 북구,환여동,9407,3846,4663,5493,40.88,49.57,58.39
경상북도,경주시,감포읍,5392,3812,4128,4392,70.70,76.56,81.45
경상북도,경주시,안강읍,23907,14298,16076,17381,59.81,67.24,72.70
경상북도,경주시,건천읍,9254,6225,6768,7186,67.27,73.14,77.65
경상북도,경주시,외동읍,22208,11983,13555,14964,53.96,61.04,67.38
경상북도,경주시,문무대왕면,4171,2611,2796,2955,62.60,67.03,70.85
경상북도,경주시,양남면,6267,3984,4339,4664,63.57,69.24,74.42
경상북도,경주시,내남면,4660,3499,3723,3884,75.09,79.89,83.35
경상북도,경주시,산내면,3246,2689,2792,2879,82.84,86.01,88.69
경상북도,경주시,서면,3117,2378,2529,2647,76.29,81.14,84.92
경상북도,경주시,현곡면,21601,8342,10235,12041,38.62,47.38,55.74
경상북도,경주시,강동면,6035,4175,4578,4824,69.18,75.86,79.93
경상북도,경주시,천북면,5691,3438,3798,4111,60.41,66.74,72.24
경상북도,경주시,중부동,5068,3067,3420,3688,60.52,67.48,72.77
경상북도,경주시,황오동,6260,4085,4458,4774,65.26,71.21,76.26
경상북도,경주시,성건동,13736,7686,8627,9377,55.96,62.81,68.27
경상북도,경주시,황남동,4420,3130,3396,3595,70.81,76.83,81.33
경상북도,경주시,선도동,14636,6338,7649,8778,43.30,52.26,59.98
경상북도,경주시,월성동,5818,3473,3880,4229,59.69,66.69,72.69
경상북도,경주시,용강동,24019,8287,10431,12752,34.50,43.43,53.09
경상북도,경주시,황성동,28063,10790,13480,15689,38.45,48.03,55.91
경상북도,경주시,동천동,22074,10451,12405,13891,47.35,56.20,62.93
경상북도,경주시,불국동,9797,5373,6055,6733,54.84,61.80,68.73
경상북도,경주시,보덕동,1714,1123,1233,1320,65.52,71.94,77.01
경상북도,김천시,아포읍,7913,4860,5363,5784,61.42,67.77,73.09
경상북도,김천시,농소면,3088,2033,2206,2345,65.84,71.44,75.94
경상북도,김천시,남면,3080,2229,2389,2503,72.37,77.56,81.27
경상북도,김천시,개령면,2432,1781,1899,1976,73.23,78.08,81.25
경상북도,김천시,감문면,3258,2568,2699,2803,78.82,82.84,86.03
경상북도,김천시,어모면,4040,2821,3054,3217,69.83,75.59,79.63
경상북도,김천시,봉산면,3035,2170,2325,2434,71.50,76.61,80.20
경상북도,김천시,대항면,3417,2419,2575,2704,70.79,75.36,79.13
경상북도,김천시,감천면,1928,1387,1492,1568,71.94,77.39,81.33
경상북도,김천시,조마면,2180,1648,1752,1826,75.60,80.37,83.76
경상북도,김천시,구성면,2763,2221,2330,2396,80.38,84.33,86.72
경상북도,김천시,지례면,1522,1207,1266,1295,79.30,83.18,85.09
경상북도,김천시,부항면,1237,986,1041,1077,79.71,84.16,87.07
경상북도,김천시,대덕면,2300,1579,1654,1716,68.65,71.91,74.61
경상북도,김천시,증산면,1029,846,900,934,82.22,87.46,90.77
경상북도,김천시,자산동,6496,4080,4517,4850,62.81,69.54,74.66
경상북도,김천시,평화남산동,7403,4585,5009,5429,61.93,67.66,73.34
경상북도,김천시,양금동,3776,2602,2822,2959,68.91,74.74,78.36
경상북도,김천시,대신동,25214,9778,11887,13765,38.78,47.14,54.59
경상북도,김천시,대곡동,20163,9648,11180,12512,47.85,55.45,62.05
경상북도,김천시,지좌동,10908,4623,5587,6421,42.38,51.22,58.87
경상북도,김천시,율곡동,22896,4603,6514,9308,20.10,28.45,40.65
경상북도,안동시,풍산읍,6393,4570,4877,5123,71.48,76.29,80.13
경상북도,안동시,와룡면,3978,2978,3178,3289,74.86,79.89,82.68
경상북도,안동시,북후면,2933,2238,2408,2529,76.30,82.10,86.23
경상북도,안동시,서후면,3482,2499,2668,2802,71.77,76.62,80.47
경상북도,안동시,풍천면,7041,3277,3655,4077,46.54,51.91,57.90
경상북도,안동시,일직면,2664,2052,2190,2275,77.03,82.21,85.40
경상북도,안동시,남후면,1693,1354,1436,1486,79.98,84.82,87.77
경상북도,안동시,남선면,2077,1522,1614,1689,73.28,77.71,81.32
경상북도,안동시,임하면,2785,2106,2251,2344,75.62,80.83,84.17
경상북도,안동시,길안면,2674,2187,2271,2345,81.79,84.93,87.70
경상북도,안동시,임동면,1704,1373,1455,1509,80.58,85.39,88.56
경상북도,안동시,예안면,1786,1461,1518,1558,81.80,84.99,87.23
경상북도,안동시,도산면,1560,1274,1344,1385,81.67,86.15,88.78
경상북도,안동시,녹전면,1723,1393,1463,1515,80.85,84.91,87.93
경상북도,안동시,중구동,5059,2842,3163,3467,56.18,62.52,68.53
경상북도,안동시,명륜동,4883,2690,3051,3364,55.09,62.48,68.89
경상북도,안동시,용상동,21883,9083,10933,12525,41.51,49.96,57.24
경상북도,안동시,서구동,8855,4544,5265,5882,51.32,59.46,66.43
경상북도,안동시,태화동,12926,6631,7574,8460,51.30,58.60,65.45
경상북도,안동시,평화동,6231,3346,3816,4208,53.70,61.24,67.53
경상북도,안동시,안기동,6194,3307,3773,4128,53.39,60.91,66.65
경상북도,안동시,옥동,21164,8326,10229,12012,39.34,48.33,56.76
경상북도,안동시,송하동,16024,6417,7797,8971,40.05,48.66,55.98
경상북도,안동시,강남동,10470,3549,4659,5549,33.90,44.50,53.00
경상북도,구미시,선산읍,14523,8324,9290,10171,57.32,63.97,70.03
경상북도,구미시,고아읍,38498,15858,18889,21764,41.19,49.06,56.53
경상북도,구미시,산동읍,26940,4028,5773,9067,14.95,21.43,33.66
경상북도,구미시,무을면,1820,1454,1521,1571,79.89,83.57,86.32
경상북도,구미시,옥성면,1667,1328,1402,1451,79.66,84.10,87.04
경상북도,구미시,도개면,2156,1636,1739,1815,75.88,80.66,84.18
경상북도,구미시,해평면,3988,2956,3173,3326,74.12,79.56,83.40
경상북도,구미시,장천면,3023,2090,2283,2417,69.14,75.52,79.95
경상북도,구미시,송정동,23754,9644,11641,13453,40.60,49.01,56.63
경상북도,구미시,원평동,6196,3589,4098,4519,57.92,66.14,72.93
경상북도,구미시,도량동,28866,11983,14567,16771,41.51,50.46,58.10
경상북도,구미시,지산동,2105,1369,1510,1613,65.04,71.73,76.63
경상북도,구미시,선주원남동,38636,13360,17054,20544,34.58,44.14,53.17
경상북도,구미시,형곡1동,14053,6049,7322,8315,43.04,52.10,59.17
경상북도,구미시,형곡2동,16445,7245,8722,9738,44.06,53.04,59.22
경상북도,구미시,신평1동,3282,1441,1679,1879,43.91,51.16,57.25
경상북도,구미시,신평2동,3100,1303,1509,1722,42.03,48.68,55.55
경상북도,구미시,비산동,13078,3768,4766,5987,28.81,36.44,45.78
경상북도,구미시,광평동,4247,1670,2045,2394,39.32,48.15,56.37
경상북도,구미시,상모사곡동,30839,9780,12987,15727,31.71,42.11,51.00
경상북도,구미시,임오동,18679,5308,7223,9179,28.42,38.67,49.14
경상북도,구미시,인동동,47717,13144,17624,22660,27.55,36.93,47.49
경상북도,구미시,진미동,16682,3285,4545,6136,19.69,27.24,36.78
경상북도,구미시,양포동,45732,9152,13743,19442,20.01,30.05,42.51
경상북도,구미시,공단동,4386,1137,1434,1876,25.92,32.69,42.77
경상북도,영주시,풍기읍,10411,6603,7259,7749,63.42,69.72,74.43
경상북도,영주시,이산면,2269,1703,1803,1873,75.06,79.46,82.55
경상북도,영주시,평은면,1408,1139,1196,1227,80.89,84.94,87.14
경상북도,영주시,문수면,1938,1426,1525,1577,73.58,78.69,81.37
경상북도,영주시,장수면,2127,1573,1658,1730,73.95,77.95,81.34
경상북도,영주시,안정면,2945,2205,2343,2438,74.87,79.56,82.78
경상북도,영주시,봉현면,2711,1990,2131,2242,73.40,78.61,82.70
경상북도,영주시,순흥면,1988,1571,1659,1708,79.02,83.45,85.92
경상북도,영주시,단산면,1839,1469,1550,1603,79.88,84.28,87.17
경상북도,영주시,부석면,2985,2412,2522,2604,80.80,84.49,87.24
경상북도,영주시,상망동,7404,3815,4497,4956,51.53,60.74,66.94
경상북도,영주시,하망동,5920,3270,3748,4091,55.24,63.31,69.10
경상북도,영주시,영주1동,3886,2499,2734,2928,64.31,70.36,75.35
경상북도,영주시,영주2동,4841,3157,3445,3689,65.21,71.16,76.20
