시도명,시군구명,행정동명,행정동별_total,현재,5년후,10년후,현재_고령인구비율,5년후_고령인구비율,10년후_고령인구비율
강원도,양양군,서면,2796,1454,1730,1971,52.00,61.87,70.49
강원도,양양군,손양면,2273,1179,1405,1601,51.87,61.81,70.44
강원도,양양군,현북면,2603,1402,1664,1844,53.86,63.93,70.84
강원도,양양군,현남면,2949,1640,1908,2105,55.61,64.70,71.38
강원도,양양군,강현면,4593,2129,2604,3036,46.35,56.69,66.10
충청북도,청주시 상당구,낭성면,2230,1262,1521,1687,56.59,68.21,75.65
충청북도,청주시 상당구,미원면,4872,2839,3320,3649,58.27,68.14,74.90
충청북도,청주시 상당구,가덕면,3865,2013,2483,2814,52.08,64.24,72.81
충청북도,청주시 상당구,남일면,6795,2609,3332,3895,38.40,49.04,57.32
충청북도,청주시 상당구,문의면,3864,2057,2461,2781,53.23,63.69,71.97
충청북도,청주시 상당구,중앙동,6923,2132,2648,3240,30.80,38.25,46.80
충청북도,청주시 상당구,성안동,6805,2664,3258,3820,39.15,47.88,56.14
충청북도,청주시 상당구,탑대성동,8518,3127,3901,4680,36.71,45.80,54.94
충청북도,청주시 상당구,영운동,10516,3392,4315,5279,32.26,41.03,50.20
충청북도,청주시 상당구,금천동,30815,6798,9180,12068,22.06,29.79,39.16
충청북도,청주시 상당구,용담.명암.산성동,13313,2398,3320,4564,18.01,24.94,34.28
충청북도,청주시 상당구,용암1동,56146,9599,13863,18942,17.10,24.69,33.74
충청북도,청주시 상당구,용암2동,39822,6494,9758,13316,16.31,24.50,33.44
충청북도,청주시 서원구,남이면,9997,3409,4472,5460,34.10,44.73,54.62
충청북도,청주시 서원구,현도면,3213,1820,2155,2375,56.64,67.07,73.92
충청북도,청주시 서원구,사직1동,6164,2160,2780,3368,35.04,45.10,54.64
충청북도,청주시 서원구,사직2동,13600,3573,4675,5715,26.27,34.38,42.02
충청북도,청주시 서원구,사창동,14744,3885,4886,5949,26.35,33.14,40.35
충청북도,청주시 서원구,모충동,16620,5074,6525,7932,30.53,39.26,47.73
충청북도,청주시 서원구,산남동,26214,4079,6023,8771,15.56,22.98,33.46
충청북도,청주시 서원구,분평동,29954,5528,7921,11161,18.45,26.44,37.26
충청북도,청주시 서원구,수곡1동,13229,4558,5759,6922,34.45,43.53,52.32
충청북도,청주시 서원구,수곡2동,15857,4900,6472,7952,30.90,40.81,50.15
충청북도,청주시 서원구,성화.개신.죽림동,43324,8591,11787,15735,19.83,27.21,36.32
충청북도,청주시 흥덕구,오송읍,24408,4872,6390,8208,19.96,26.18,33.63
충청북도,청주시 흥덕구,강내면,10721,3068,4114,5087,28.62,38.37,47.45
충청북도,청주시 흥덕구,옥산면,17866,3902,5252,6584,21.84,29.40,36.85
충청북도,청주시 흥덕구,운천.신봉동,16686,4654,6368,7992,27.89,38.16,47.90
충청북도,청주시 흥덕구,복대1동,50392,6143,9168,13531,12.19,18.19,26.85
충청북도,청주시 흥덕구,복대2동,15934,4354,5807,7127,27.33,36.44,44.73
충청북도,청주시 흥덕구,가경동,55505,9947,14541,20124,17.92,26.20,36.26
충청북도,청주시 흥덕구,봉명1동,9680,2214,2971,3729,22.87,30.69,38.52
충청북도,청주시 흥덕구,봉명2.송정동,23910,4369,6219,8323,18.27,26.01,34.81
충청북도,청주시 흥덕구,강서제1동,28595,5617,7690,10169,19.64,26.89,35.56
충청북도,청주시 흥덕구,강서제2동,13602,1431,2003,2686,10.52,14.73,19.75
충청북도,청주시 청원구,내수읍,19078,5420,7126,8926,28.41,37.35,46.79
충청북도,청주시 청원구,오창읍,70329,8663,11808,16290,12.32,16.79,23.16
충청북도,청주시 청원구,북이면,4497,2460,2907,3266,54.70,64.64,72.63
충청북도,청주시 청원구,우암동,12386,4054,5076,6042,32.73,40.98,48.78
충청북도,청주시 청원구,내덕1동,8484,3216,3971,4714,37.91,46.81,55.56
충청북도,청주시 청원구,내덕2동,13420,3683,4796,5918,27.44,35.74,44.10
충청북도,청주시 청원구,율량.사천동,47764,9149,12814,16909,19.15,26.83,35.40
충청북도,청주시 청원구,오근장동,18218,3105,4156,5434,17.04,22.81,29.83
충청북도,충주시,주덕읍,4820,2460,3025,3450,51.04,62.76,71.58
충청북도,충주시,살미면,2024,1186,1426,1574,58.60,70.45,77.77
충청북도,충주시,수안보면,2895,1643,1987,2207,56.75,68.64,76.23
충청북도,충주시,대소원면,9101,2542,3326,4032,27.93,36.55,44.30
충청북도,충주시,신니면,2874,1759,2061,2278,61.20,71.71,79.26
충청북도,충주시,노은면,2232,1392,1615,1746,62.37,72.36,78.23
충청북도,충주시,앙성면,3961,2327,2740,3085,58.75,69.17,77.88
충청북도,충주시,중앙탑면,13526,2222,2948,3784,16.43,21.80,27.98
충청북도,충주시,금가면,3868,1255,1495,1776,32.45,38.65,45.92
충청북도,충주시,동량면,3588,1958,2347,2641,54.57,65.41,73.61
충청북도,충주시,산척면,2258,1301,1535,1714,57.62,67.98,75.91
충청북도,충주시,엄정면,3090,1857,2169,2370,60.10,70.19,76.70
충청북도,충주시,소태면,1939,1151,1349,1486,59.36,69.57,76.64
충청북도,충주시,성내.충인동,2622,1165,1385,1616,44.43,52.82,61.63
충청북도,충주시,교현.안림동,23224,6500,8597,10841,27.99,37.02,46.68
충청북도,충주시,교현2동,6764,2585,3201,3796,38.22,47.32,56.12
충청북도,충주시,용산동,15014,3311,4506,5943,22.05,30.01,39.58
충청북도,충주시,지현동,5133,1876,2333,2773,36.55,45.45,54.02
충청북도,충주시,문화동,9358,3840,4686,5475,41.03,50.07,58.51
충청북도,충주시,호암.직동,20167,3336,4663,6376,16.54,23.12,31.62
충청북도,충주시,달천동,3759,1615,2015,2303,42.96,53.60,61.27
충청북도,충주시,봉방동,9170,2933,3776,4664,31.98,41.18,50.86
충청북도,충주시,칠금.금릉동,14394,3440,4742,6333,23.90,32.94,44.00
충청북도,충주시,연수동,36559,9136,12491,16083,24.99,34.17,43.99
충청북도,충주시,목행.용탄동,6606,1558,2136,2798,23.58,32.33,42.36
충청북도,제천시,봉양읍,6747,3448,4141,4681,51.10,61.38,69.38
충청북도,제천시,금성면,1899,1108,1317,1457,58.35,69.35,76.72
충청북도,제천시,청풍면,1258,753,893,1004,59.86,70.99,79.81
충청북도,제천시,수산면,2012,1269,1507,1652,63.07,74.90,82.11
충청북도,제천시,덕산면,2152,1248,1458,1591,57.99,67.75,73.93
충청북도,제천시,한수면,699,381,448,510,54.51,64.09,72.96
충청북도,제천시,백운면,3334,2010,2366,2605,60.29,70.97,78.13
충청북도,제천시,송학면,4653,2549,3057,3411,54.78,65.70,73.31
충청북도,제천시,교동,18472,4180,5719,7687,22.63,30.96,41.61
충청북도,제천시,의림지동,10069,2516,3342,4306,24.99,33.19,42.76
충청북도,제천시,중앙동,5749,2390,2868,3349,41.57,49.89,58.25
충청북도,제천시,남현동,4912,2092,2540,2942,42.59,51.71,59.89
충청북도,제천시,영서동,10154,3261,4078,5006,32.12,40.16,49.30
충청북도,제천시,용두동,18637,4477,5955,7576,24.02,31.95,40.65
충청북도,제천시,신백동,11060,3198,4222,5347,28.92,38.17,48.35
충청북도,제천시,청전동,15459,5966,7389,8726,38.59,47.80,56.45
충청북도,제천시,화산동,15150,4070,5153,6396,26.86,34.01,42.22
충청북도,보은군,보은읍,14711,5527,6895,8153,37.57,46.87,55.42
충청북도,보은군,속리산면,1847,1046,1261,1427,56.63,68.27,77.26
충청북도,보은군,장안면,1447,688,808,915,47.55,55.84,63.23
충청북도,보은군,마로면,2157,1370,1588,1724,63.51,73.62,79.93
충청북도,보은군,탄부면,1623,1072,1223,1322,66.05,75.35,81.45
충청북도,보은군,삼승면,2302,1255,1473,1623,54.52,63.99,70.50
충청북도,보은군,수한면,1876,1143,1328,1437,60.93,70.79,76.60
충청북도,보은군,회남면,728,485,556,599,66.62,76.37,82.28
충청북도,보은군,회인면,1721,1062,1267,1370,61.71,73.62,79.60
충청북도,보은군,내북면,1649,990,1163,1299,60.04,70.53,78.78
충청북도,보은군,산외면,1739,1025,1239,1359,58.94,71.25,78.15
충청북도,옥천군,옥천읍,28912,9012,11381,14024,31.17,39.36,48.51
충청북도,옥천군,동이면,3208,1785,2123,2395,55.64,66.18,74.66
충청북도,옥천군,안남면,1392,856,1006,1096,61.49,72.27,78.74
충청북도,옥천군,안내면,1908,1202,1377,1512,63.00,72.17,79.25
충청북도,옥천군,청성면,2325,1564,1833,1965,67.27,78.84,84.52
충청북도,옥천군,청산면,2963,1904,2166,2355,64.26,73.10,79.48
충청북도,옥천군,이원면,4044,2292,2728,3007,56.68,67.46,74.36
충청북도,옥천군,군서면,2152,1288,1515,1665,59.85,70.40,77.37
충청북도,옥천군,군북면,2983,1640,1974,2224,54.98,66.17,74.56
충청북도,영동군,영동읍,20041,6374,8073,9829,31.80,40.28,49.04
충청북도,영동군,용산면,3270,1760,2104,2378,53.82,64.34,72.72
충청북도,영동군,황간면,4180,2131,2543,2882,50.98,60.84,68.95
충청북도,영동군,추풍령면,2212,1254,1493,1675,56.69,67.50,75.72
충청북도,영동군,매곡면,1878,1108,1301,1433,59.00,69.28,76.30
충청북도,영동군,상촌면,2253,1424,1629,1785,63.20,72.30,79.23
충청북도,영동군,양강면,3101,1612,1960,2207,51.98,63.21,71.17
충청북도,영동군,용화면,968,573,681,765,59.19,70.35,79.03
충청북도,영동군,학산면,2733,1694,1969,2139,61.98,72.05,78.27
충청북도,영동군,양산면,1788,1070,1265,1400,59.84,70.75,78.30
충청북도,영동군,심천면,3112,1844,2156,2373,59.25,69.28,76.25
충청북도,증평군,증평읍,35011,9036,11815,14825,25.81,33.75,42.34
충청북도,증평군,도안면,1811,1005,1169,1324,55.49,64.55,73.11
충청북도,진천군,진천읍,30126,7706,10195,13086,25.58,33.84,43.44
충청북도,진천군,덕산읍,29882,3811,5450,7416,12.75,18.24,24.82
충청북도,진천군,초평면,3100,1676,1996,2237,54.06,64.39,72.16
충청북도,진천군,문백면,3468,1708,2102,2423,49.25,60.61,69.87
충청북도,진천군,백곡면,2083,1242,1457,1608,59.63,69.95,77.20
충청북도,진천군,이월면,6265,2779,3450,3957,44.36,55.07,63.16
충청북도,진천군,광혜원면,10672,2526,3563,4667,23.67,33.39,43.73
충청북도,괴산군,괴산읍,9505,3165,4003,4832,33.30,42.11,50.84
충청북도,괴산군,감물면,2154,1172,1407,1562,54.41,65.32,72.52
충청북도,괴산군,장연면,1908,1100,1329,1505,57.65,69.65,78.88
충청북도,괴산군,연풍면,2326,1381,1622,1795,59.37,69.73,77.17
충청북도,괴산군,칠성면,3100,1586,1960,2247,51.16,63.23,72.48
충청북도,괴산군,문광면,2209,1214,1447,1631,54.96,65.50,73.83
충청북도,괴산군,청천면,5172,3003,3649,4029,58.06,70.55,77.90
충청북도,괴산군,청안면,3455,1909,2301,2592,55.25,66.60,75.02
충청북도,괴산군,사리면,2710,1469,1748,1966,54.21,64.50,72.55
충청북도,괴산군,소수면,2089,1233,1454,1597,59.02,69.60,76.45
충청북도,괴산군,불정면,2695,1600,1913,2115,59.37,70.98,78.48
충청북도,음성군,음성읍,16596,6200,7801,9319,37.36,47.01,56.15
충청북도,음성군,금왕읍,19502,5549,7403,9413,28.45,37.96,48.27
충청북도,음성군,소이면,2878,1736,2014,2217,60.32,69.98,77.03
충청북도,음성군,원남면,2979,1794,2092,2300,60.22,70.22,77.21
충청북도,음성군,맹동면,13147,2791,3672,4620,21.23,27.93,35.14
충청북도,음성군,대소면,15783,3783,5385,7125,23.97,34.12,45.14
충청북도,음성군,삼성면,6785,2851,3667,4332,42.02,54.05,63.85
충청북도,음성군,생극면,4514,2176,2675,3052,48.21,59.26,67.61
충청북도,음성군,감곡면,9971,3882,4914,5765,38.93,49.28,57.82
충청북도,단양군,단양읍,10252,3572,4529,5450,34.84,44.18,53.16
충청북도,단양군,매포읍,5194,2213,2706,3160,42.61,52.10,60.84
충청북도,단양군,대강면,2433,1436,1720,1900,59.02,70.69,78.09
충청북도,단양군,가곡면,2049,1180,1398,1563,57.59,68.23,76.28
충청북도,단양군,영춘면,3167,1798,2141,2436,56.77,67.60,76.92
충청북도,단양군,어상천면,1864,1134,1362,1496,60.84,73.07,80.26
충청북도,단양군,적성면,1509,954,1125,1232,63.22,74.55,81.64
충청북도,단양군,단성면,1660,969,1152,1281,58.37,69.40,77.17
충청남도,천안시 동남구,목천읍,24299,6133,8275,10807,25.24,34.05,44.48
충청남도,천안시 동남구,풍세면,4098,1928,2334,2657,47.05,56.95,64.84
충청남도,천안시 동남구,광덕면,4254,2147,2605,2972,50.47,61.24,69.86
충청남도,천안시 동남구,북면,4367,2002,2488,2869,45.84,56.97,65.70
충청남도,천안시 동남구,성남면,3083,1600,1914,2176,51.90,62.08,70.58
충청남도,천안시 동남구,수신면,2277,1181,1410,1587,51.87,61.92,69.70
충청남도,천안시 동남구,병천면,6247,2419,3020,3575,38.72,48.34,57.23
충청남도,천안시 동남구,동면,2051,1202,1447,1598,58.61,70.55,77.91
충청남도,천안시 동남구,중앙동,5406,2238,2738,3231,41.40,50.65,59.77
충청남도,천안시 동남구,문성동,3967,1276,1621,1924,32.17,40.86,48.50
충청남도,천안시 동남구,원성1동,8618,2896,3784,4571,33.60,43.91,53.04
충청남도,천안시 동남구,원성2동,9209,3309,4181,5091,35.93,45.40,55.28
충청남도,천안시 동남구,봉명동,18054,4301,5796,7495,23.82,32.10,41.51
충청남도,천안시 동남구,일봉동,22913,4637,6511,8695,20.24,28.42,37.95
충청남도,천안시 동남구,신방동,44316,6171,9270,13236,13.92,20.92,29.87
충청남도,천안시 동남구,청룡동,54707,9341,13222,17909,17.07,24.17,32.74
충청남도,천안시 동남구,신안동,37068,7612,10448,13394,20.54,28.19,36.13
충청남도,천안시 서북구,성환읍,23770,8140,10184,12422,34.24,42.84,52.26
충청남도,천안시 서북구,성거읍,21417,4659,6390,8457,21.75,29.84,39.49
충청남도,천안시 서북구,직산읍,20086,4563,6284,8172,22.72,31.29,40.69
충청남도,천안시 서북구,입장면,8436,3356,4279,5108,39.78,50.72,60.55
충청남도,천안시 서북구,성정1동,17848,4506,6134,7856,25.25,34.37,44.02
충청남도,천안시 서북구,성정2동,25970,4243,5978,7925,16.34,23.02,30.52
충청남도,천안시 서북구,쌍용1동,13663,3353,4585,5756,24.54,33.56,42.13
충청남도,천안시 서북구,쌍용2동,37129,5577,8675,12322,15.02,23.36,33.19
충청남도,천안시 서북구,쌍용3동,18543,3823,5429,7323,20.62,29.28,39.49
충청남도,천안시 서북구,백석동,40211,4349,6851,10185,10.82,17.04,25.33
충청남도,천안시 서북구,불당1동,32846,2679,4654,7720,8.16,14.17,23.50
충청남도,천안시 서북구,불당2동,36645,1856,3324,5873,5.06,9.07,16.03
충청남도,천안시 서북구,부성1동,47521,5416,8363,12269,11.40,17.60,25.82
충청남도,천안시 서북구,부성2동,57683,4167,6700,10169,7.22,11.62,17.63
충청남도,공주시,유구읍,7185,3854,4531,5051,53.64,63.06,70.30
충청남도,공주시,이인면,3175,1794,2142,2360,56.50,67.46,74.33
충청남도,공주시,탄천면,2908,1745,1989,2177,60.01,68.40,74.86
충청남도,공주시,계룡면,5339,3006,3542,3973,56.30,66.34,74.41
충청남도,공주시,반포면,4238,1934,2445,2866,45.63,57.69,67.63
충청남도,공주시,의당면,4634,1857,2328,2742,40.07,50.24,59.17
충청남도,공주시,정안면,4763,2627,3086,3392,55.15,64.79,71.22
충청남도,공주시,우성면,5151,2698,3193,3593,52.38,61.99,69.75
충청남도,공주시,사곡면,2854,1644,1900,2121,57.60,66.57,74.32
충청남도,공주시,신풍면,3151,1851,2188,2408,58.74,69.44,76.42
충청남도,공주시,중학동,4622,1798,2195,2593,38.90,47.49,56.10
충청남도,공주시,웅진동,8171,2872,3551,4225,35.15,43.46,51.71
충청남도,공주시,금학동,5377,1637,2070,2519,30.44,38.50,46.85
충청남도,공주시,옥룡동,7809,3147,3918,4592,40.30,50.17,58.80
충청남도,공주시,신관동,19685,4536,5996,7740,23.04,30.46,39.32
충청남도,공주시,월송동,14152,2879,3880,5115,20.34,27.42,36.14
충청남도,보령시,웅천읍,6045,3365,3924,4402,55.67,64.91,72.82
충청남도,보령시,주포면,1613,853,992,1111,52.88,61.50,68.88
충청남도,보령시,오천면,2142,1150,1349,1529,53.69,62.98,71.38
충청남도,보령시,오천면어항출장소,1569,725,894,1018,46.21,56.98,64.88
충청남도,보령시,원산도출장소,1091,584,696,785,53.53,63.79,71.95
충청남도,보령시,천북면,3403,1900,2221,2444,55.83,65.27,71.82
충청남도,보령시,청소면,2570,1567,1808,1968,60.97,70.35,76.58
충청남도,보령시,청라면,3803,2137,2485,2750,56.19,65.34,72.31
충청남도,보령시,남포면,5056,2764,3262,3662,54.67,64.52,72.43
충청남도,보령시,주산면,2405,1561,1757,1925,64.91,73.06,80.04
충청남도,보령시,미산면,1698,1085,1235,1329,63.90,72.73,78.27
충청남도,보령시,성주면,2138,1090,1304,1462,50.98,60.99,68.38
충청남도,보령시,주교면,5138,2365,2819,3282,46.03,54.87,63.88
충청남도,보령시,대천1동,13872,4045,5169,6426,29.16,37.26,46.32
충청남도,보령시,대천2동,6641,2075,2617,3199,31.25,39.41,48.17
충청남도,보령시,대천3동,16000,3340,4514,5840,20.88,28.21,36.50
충청남도,보령시,대천4동,16566,3812,5060,6615,23.01,30.54,39.93
충청남도,보령시,대천5동,6209,2794,3435,3966,45.00,55.32,63.88
충청남도,아산시,염치읍,6377,2552,3145,3695,40.02,49.32,57.94
충청남도,아산시,배방읍,82550,10699,15296,21801,12.96,18.53,26.41
충청남도,아산시,송악면,4180,1867,2236,2594,44.67,53.49,62.06
충청남도,아산시,탕정면,28973,2427,3649,5575,8.38,12.59,19.24
충청남도,아산시,음봉면,20343,4107,5504,6941,20.19,27.06,34.12
충청남도,아산시,둔포면,22743,4521,6038,7650,19.88,26.55,33.64
충청남도,아산시,영인면,5514,2836,3385,3796,51.43,61.39,68.84
충청남도,아산시,인주면,6139,2463,3064,3623,40.12,49.91,59.02
충청남도,아산시,선장면,3035,1805,2097,2305,59.47,69.09,75.95
충청남도,아산시,도고면,4403,2332,2811,3137,52.96,63.84,71.25
충청남도,아산시,신창면,19400,5162,6696,8462,26.61,34.52,43.62
충청남도,아산시,온양1동,9277,2194,2839,3485,23.65,30.60,37.57
충청남도,아산시,온양2동,10693,3277,4244,5256,30.65,39.69,49.15
충청남도,아산시,온양3동,36979,6443,8835,12091,17.42,23.89,32.70
충청남도,아산시,온양4동,18380,4163,5622,7387,22.65,30.59,40.19
충청남도,아산시,온양5동,21208,3827,5350,7323,18.05,25.23,34.53
충청남도,아산시,온양6동,28382,5588,7590,10088,19.69,26.74,35.54
충청남도,서산시,대산읍,13356,3859,5341,6835,28.89,39.99,51.18
충청남도,서산시,인지면,7267,2631,3269,3957,36.20,44.98,54.45
충청남도,서산시,부석면,5275,3176,3664,4001,60.21,69.46,75.85
충청남도,서산시,팔봉면,3341,2048,2381,2632,61.30,71.27,78.78
충청남도,서산시,지곡면,8202,2739,3407,4126,33.39,41.54,50.30
충청남도,서산시,성연면,15543,1979,2774,3600,12.73,17.85,23.16
충청남도,서산시,음암면,9266,3567,4436,5271,38.50,47.87,56.89
충청남도,서산시,운산면,4974,2849,3296,3636,57.28,66.26,73.10
충청남도,서산시,해미면,7250,3392,4083,4705,46.79,56.32,64.90
충청남도,서산시,고북면,6084,2654,3040,3447,43.62,49.97,56.66
충청남도,서산시,부춘동,19079,4076,5549,7270,21.36,29.08,38.10
충청남도,서산시,동문1동,18502,4182,5665,7460,22.60,30.62,40.32
충청남도,서산시,동문2동,8718,2562,3254,4119,29.39,37.33,47.25
충청남도,서산시,수석동,15844,3566,4715,6096,22.51,29.76,38.48
충청남도,서산시,석남동,33751,5142,7218,10032,15.24,21.39,29.72
충청남도,논산시,강경읍,7858,3647,4383,5014,46.41,55.78,63.81
충청남도,논산시,연무읍,13260,5339,6392,7364,40.26,48.21,55.54
충청남도,논산시,성동면,4007,2321,2714,2966,57.92,67.73,74.02
충청남도,논산시,광석면,4114,2248,2631,2920,54.64,63.95,70.98
충청남도,논산시,노성면,2907,1554,1797,2007,53.46,61.82,69.04
충청남도,논산시,상월면,3478,1874,2255,2536,53.88,64.84,72.92
충청남도,논산시,부적면,3476,1899,2231,2511,54.63,64.18,72.24
충청남도,논산시,연산면,6010,3252,3904,4394,54.11,64.96,73.11
충청남도,논산시,벌곡면,2415,1406,1634,1822,58.22,67.66,75.45
충청남도,논산시,양촌면,6168,2806,3308,3834,45.49,53.63,62.16
충청남도,논산시,가야곡면,3377,1972,2306,2563,58.40,68.29,75.90
충청남도,논산시,은진면,3961,1884,2239,2586,47.56,56.53,65.29
충청남도,논산시,채운면,2174,1216,1397,1556,55.93,64.26,71.57
충청남도,논산시,취암동,35041,7762,10305,13374,22.15,29.41,38.17
충청남도,논산시,부창동,15797,4589,5940,7481,29.05,37.60,47.36
충청남도,계룡시,두마면,8177,1914,2589,3371,23.41,31.66,41.23
충청남도,계룡시,엄사면,18216,4503,6064,8005,24.72,33.29,43.94
충청남도,계룡시,신도안면,8496,160,292,863,1.88,3.44,10.16
충청남도,계룡시,금암동,8530,1988,2683,3521,23.31,31.45,41.28
충청남도,당진시,합덕읍,8609,4109,4893,5572,47.73,56.84,64.72
충청남도,당진시,송악읍,30521,6575,8799,11247,21.54,28.83,36.85
충청남도,당진시,고대면,5294,2837,3331,3754,53.59,62.92,70.91
충청남도,당진시,석문면,9441,3581,4625,5512,37.93,48.99,58.38
충청남도,당진시,대호지면,2373,1475,1675,1813,62.16,70.59,76.40
충청남도,당진시,정미면,3567,1989,2305,2555,55.76,64.62,71.63
충청남도,당진시,면천면,3491,1864,2200,2483,53.39,63.02,71.13
충청남도,당진시,순성면,5023,2603,3105,3500,51.82,61.82,69.68
충청남도,당진시,우강면,5436,2634,3109,3513,48.45,57.19,64.62
충청남도,당진시,신평면,15411,4466,5711,6986,28.98,37.06,45.33
충청남도,당진시,송산면,11813,3045,3925,4984,25.78,33.23,42.19
충청남도,당진시,당진1동,24828,4151,5739,7738,16.72,23.12,31.17
충청남도,당진시,당진2동,23303,4206,5772,7596,18.05,24.77,32.60
충청남도,당진시,당진3동,17861,2665,3885,5607,14.92,21.75,31.39
충청남도,금산군,금산읍,22249,7327,9095,11068,32.93,40.88,49.75
충청남도,금산군,금성면,3237,1785,2108,2376,55.14,65.12,73.40
충청남도,금산군,제원면,2794,1623,1909,2114,58.09,68.32,75.66
충청남도,금산군,부리면,2462,1560,1781,1956,63.36,72.34,79.45
충청남도,금산군,군북면,2475,1363,1587,1769,55.07,64.12,71.47
충청남도,금산군,남일면,2820,1484,1712,1895,52.62,60.71,67.20
충청남도,금산군,남이면,2100,1187,1433,1595,56.52,68.24,75.95
충청남도,금산군,진산면,3219,1733,2079,2372,53.84,64.59,73.69
충청남도,금산군,복수면,2964,1623,1938,2165,54.76,65.38,73.04
충청남도,금산군,추부면,5970,2660,3347,3871,44.56,56.06,64.84
충청남도,부여군,부여읍,19333,7380,9102,10857,38.17,47.08,56.16
충청남도,부여군,규암면,11897,3885,4851,5806,32.66,40.77,48.80
충청남도,부여군,은산면,3663,2122,2423,2697,57.93,66.15,73.63
충청남도,부여군,외산면,2311,1441,1657,1814,62.35,71.70,78.49
충청남도,부여군,내산면,1515,970,1107,1202,64.03,73.07,79.34
충청남도,부여군,구룡면,2324,1368,1558,1712,58.86,67.04,73.67
충청남도,부여군,홍산면,2799,1659,1883,2045,59.27,67.27,73.06
충청남도,부여군,옥산면,1414,945,1057,1134,66.83,74.75,80.20
충청남도,부여군,남면,1805,1189,1306,1400,65.87,72.35,77.56
충청남도,부여군,충화면,1128,752,848,920,66.67,75.18,81.56
충청남도,부여군,양화면,1653,1143,1255,1347,69.15,75.92,81.49
충청남도,부여군,임천면,2839,1695,1914,2104,59.70,67.42,74.11
충청남도,부여군,장암면,2674,1647,1865,2021,61.59,69.75,75.58
충청남도,부여군,세도면,3079,1818,2098,2298,59.05,68.14,74.63
충청남도,부여군,석성면,2800,1412,1690,1918,50.43,60.36,68.50
충청남도,부여군,초촌면,2090,1258,1434,1563,60.19,68.61,74.78
충청남도,서천군,장항읍,11104,4477,5401,6417,40.32,48.64,57.79
충청남도,서천군,서천읍,13276,4609,5705,6902,34.72,42.97,51.99
충청남도,서천군,마서면,4806,2706,3138,3466,56.30,65.29,72.12
충청남도,서천군,화양면,2238,1502,1661,1793,67.11,74.22,80.12
충청남도,서천군,기산면,1594,1056,1192,1268,66.25,74.78,79.55
충청남도,서천군,한산면,2474,1534,1715,1882,62.00,69.32,76.07
충청남도,서천군,마산면,1462,932,1052,1126,63.75,71.96,77.02
충청남도,서천군,시초면,1218,822,922,983,67.49,75.70,80.71
충청남도,서천군,문산면,1230,843,948,1007,68.54,77.07,81.87
충청남도,서천군,판교면,2042,1372,1545,1657,67.19,75.66,81.15
충청남도,서천군,종천면,2030,1301,1458,1588,64.09,71.82,78.23
충청남도,서천군,비인면,2846,1746,2035,2227,61.35,71.50,78.25
충청남도,서천군,서면,4277,2144,2559,2880,50.13,59.83,67.34
충청남도,청양군,청양읍,10053,3437,4283,5091,34.19,42.60,50.64
충청남도,청양군,운곡면,2125,1267,1466,1597,59.62,68.99,75.15
충청남도,청양군,대치면,2227,1218,1449,1627,54.69,65.07,73.06
충청남도,청양군,정산면,3548,1628,1962,2225,45.89,55.30,62.71
충청남도,청양군,목면,1500,834,992,1110,55.60,66.13,74.00
충청남도,청양군,청남면,1888,1097,1250,1384,58.10,66.21,73.31
충청남도,청양군,장평면,2268,1366,1548,1703,60.23,68.25,75.09
충청남도,청양군,남양면,2702,1618,1877,2059,59.88,69.47,76.20
충청남도,청양군,화성면,2172,1321,1485,1631,60.82,68.37,75.09
충청남도,청양군,비봉면,2064,1216,1431,1564,58.91,69.33,75.78
충청남도,홍성군,홍성읍,37486,10623,13808,17363,28.34,36.84,46.32
충청남도,홍성군,광천읍,8277,4440,5181,5792,53.64,62.60,69.98
충청남도,홍성군,홍북읍,29148,4245,5714,7914,14.56,19.60,27.15
충청남도,홍성군,금마면,3489,1951,2289,2566,55.92,65.61,73.55
충청남도,홍성군,홍동면,3415,1784,2099,2342,52.24,61.46,68.58
충청남도,홍성군,장곡면,2824,1760,2005,2180,62.32,71.00,77.20
충청남도,홍성군,은하면,2217,1443,1633,1765,65.09,73.66,79.61
충청남도,홍성군,결성면,2055,1344,1542,1663,65.40,75.04,80.92
충청남도,홍성군,서부면,3195,1928,2213,2422,60.34,69.26,75.81
충청남도,홍성군,갈산면,3530,2126,2463,2656,60.23,69.77,75.24
충청남도,홍성군,구항면,3489,1918,2272,2528,54.97,65.12,72.46
충청남도,예산군,예산읍,32444,11160,13891,16796,34.40,42.82,51.77
충청남도,예산군,삽교읍,10170,3947,4765,5489,38.81,46.85,53.97
충청남도,예산군,대술면,2377,1450,1675,1850,61.00,70.47,77.83
충청남도,예산군,신양면,2995,1835,2082,2284,61.27,69.52,76.26
충청남도,예산군,광시면,3092,1868,2162,2381,60.41,69.92,77.01
충청남도,예산군,대흥면,1748,1112,1247,1387,63.62,71.34,79.35
충청남도,예산군,응봉면,2516,1356,1597,1790,53.90,63.47,71.14
충청남도,예산군,덕산면,6642,3151,3826,4401,47.44,57.60,66.26
충청남도,예산군,봉산면,2473,1390,1594,1767,56.21,64.46,71.45
충청남도,예산군,고덕면,4375,2504,2882,3207,57.23,65.87,73.30
충청남도,예산군,신암면,3415,1998,2287,2537,58.51,66.97,74.29
충청남도,예산군,오가면,4196,2329,2731,3071,55.51,65.09,73.19
충청남도,태안군,태안읍,29324,9418,11816,14347,32.12,40.29,48.93
충청남도,태안군,안면읍,8383,4225,5000,5695,50.40,59.64,67.94
